transaction_id,customer_id,timestamp,origin_country,destination_country,amount,currency,merchant
TXN008277,CUST6071,2025-05-16 02:04:57,BW,ME,16754.68,USD,Baker Inc
TXN008278,CUST9341,2025-08-07 14:06:31,SA,BZ,1895.12,USD,Rhodes-Wright
TXN008279,CUST4116,2025-07-17 08:28:37,BB,PK,18124.64,USD,"Patton, Bennett and House"
TXN008280,CUST3538,2025-07-31 07:00:39,BZ,LS,11435.8,USD,"Bowman, Simmons and Obrien"
TXN008281,CUST1597,2025-07-16 15:41:40,CH,KW,2405.25,USD,Lam Group
TXN008282,CUST7680,2025-06-13 07:50:36,NO,CN,8043.53,USD,Sutton-Wilcox
TXN008283,CUST6842,2025-02-19 19:01:07,GE,RU,16786.51,USD,Calderon-Vaughan
TXN008284,CUST7568,2025-04-12 21:42:29,ZM,TO,10619.86,USD,Kelley Inc
TXN008285,CUST3653,2025-04-22 04:24:42,IN,VC,14171.66,USD,Dodson LLC
TXN008286,CUST4615,2025-08-24 11:46:45,ZM,ES,16262.47,USD,"Gallagher, Thomas and Lopez"
TXN008287,CUST4500,2025-04-10 01:57:26,NL,BN,190.73,USD,"Miller, Turner and Martin"
TXN008288,CUST5083,2025-02-08 14:12:33,ES,JP,7919.49,USD,Newman and Sons
TXN008289,CUST3647,2025-08-26 06:28:40,AG,KP,10266.4,USD,Campbell-Campbell
TXN008290,CUST8073,2025-04-14 07:34:04,BS,BY,332.53,USD,Moon Group
TXN008291,CUST6650,2025-08-26 10:25:34,AD,LT,14987.0,USD,"Willis, Zuniga and Lewis"
TXN008292,CUST5018,2025-01-24 06:46:23,NA,UG,4473.59,USD,Christensen Ltd
TXN008293,CUST5056,2025-03-31 17:05:03,UA,RW,14430.31,USD,"Munoz, Villa and Douglas"
TXN008294,CUST7725,2025-08-12 20:38:17,AF,BA,6576.36,USD,Collins PLC
TXN008295,CUST5622,2025-01-23 16:23:17,AO,EE,928.69,USD,Mcgee-Moore
TXN008296,CUST2317,2025-01-16 08:28:38,CU,BF,8763.77,USD,"Harrison, Mcmillan and Sharp"
TXN008297,CUST2831,2025-06-28 21:15:03,GQ,VU,19512.38,USD,Mcdonald LLC
TXN008298,CUST1072,2025-08-07 18:46:01,CO,SO,715.95,USD,Mendez-Martin
TXN008299,CUST2230,2025-04-20 02:06:30,VA,CI,12558.25,USD,Martin Group
TXN008300,CUST9964,2025-02-26 05:55:54,PK,BW,2444.68,USD,Ball LLC
TXN008301,CUST6560,2025-06-11 22:19:16,BO,NL,12442.51,USD,"Rodriguez, Richardson and Sanchez"
TXN008302,CUST4511,2025-04-15 04:02:30,KG,GE,414.82,USD,Green-Colon
TXN008303,CUST9671,2025-02-12 02:16:26,NL,AE,1755.4,USD,Hodge LLC
TXN008304,CUST5690,2025-08-20 10:09:43,VE,BO,6720.23,USD,"Hensley, Nelson and Dawson"
TXN008305,CUST5710,2025-07-19 17:05:44,VC,NE,10810.84,USD,Cox-Gonzalez
TXN008306,CUST5316,2025-02-07 00:08:14,MG,JM,14184.93,USD,"Campbell, Burgess and Wallace"
TXN008307,CUST4116,2025-06-13 15:08:49,MU,UG,15891.76,USD,"Rodgers, Campbell and Daniels"
TXN008308,CUST3566,2025-06-13 21:36:51,CG,CY,6469.2,USD,White-Campbell
TXN008309,CUST2790,2025-04-06 06:14:31,TJ,LU,12690.51,USD,Hicks-Peck
TXN008310,CUST9197,2025-06-12 23:14:40,TH,CL,15769.14,USD,Rogers and Sons
TXN008311,CUST1115,2025-02-02 17:24:03,PH,NR,17557.18,USD,House-Jennings
TXN008312,CUST7823,2025-06-13 03:56:25,CM,BB,6986.6,USD,Ross-Nunez
TXN008313,CUST7302,2025-04-15 07:04:16,TW,SV,13580.24,USD,Delgado-Allen
TXN008314,CUST3695,2025-01-16 03:52:19,KN,KW,2764.34,USD,"Dixon, Smith and Harrison"
TXN008315,CUST2671,2025-01-10 01:42:30,CR,TG,12617.11,USD,Franklin and Sons
TXN008316,CUST3969,2025-06-27 07:21:49,PL,KR,1177.35,USD,Ibarra-Webster
TXN008317,CUST5368,2025-07-16 23:00:32,IS,SE,2734.58,USD,Morales Inc
TXN008318,CUST2831,2025-03-17 20:25:17,IR,CL,3451.61,USD,Lee-Peterson
TXN008319,CUST5168,2025-05-14 01:05:35,PK,TZ,466.18,USD,Kirby-Pugh
TXN008320,CUST7433,2025-07-01 16:51:04,LI,IS,4563.85,USD,"Hudson, Jones and Johnson"
TXN008321,CUST2052,2025-04-05 10:38:45,PY,DO,8211.6,USD,"Valdez, Cook and Nelson"
TXN008322,CUST5274,2025-07-05 17:44:32,UG,MN,19927.8,USD,Green-Stone
TXN008323,CUST8583,2025-08-25 14:05:09,GW,AF,14206.83,USD,Williamson-Miller
TXN008324,CUST5493,2025-02-23 16:37:33,NA,CI,17158.38,USD,Turner Inc
TXN008325,CUST4550,2025-06-28 06:45:41,TL,AZ,1427.46,USD,"Oneill, Keith and Sexton"
TXN008326,CUST1658,2025-06-29 14:15:29,CY,AZ,17750.23,USD,"Russell, Warren and Porter"
TXN008327,CUST6311,2025-06-05 00:40:46,LS,LK,16219.45,USD,"Simmons, Watson and Valenzuela"
TXN008328,CUST5596,2025-05-28 19:09:54,TV,DJ,18356.27,USD,Wood-Jones
TXN008329,CUST5116,2025-06-20 07:28:39,AL,LR,7342.89,USD,"Parker, Campbell and Griffin"
TXN008330,CUST2622,2025-02-03 19:45:17,ZA,UY,17770.52,USD,Sanchez-Valdez
TXN008331,CUST9001,2025-03-13 06:21:53,HT,SA,13277.14,USD,"Stevenson, Jordan and Rodriguez"
TXN008332,CUST8799,2025-09-10 10:07:40,VE,CR,104.28,USD,"Sandoval, Murphy and Marks"
TXN008333,CUST6087,2025-04-26 07:05:54,KM,BA,10029.01,USD,"Day, Cannon and Cameron"
TXN008334,CUST1663,2025-04-15 16:45:32,KW,HT,5890.75,USD,Juarez-Cooper
TXN008335,CUST9964,2025-09-09 08:40:23,PS,TL,9449.3,USD,Cruz PLC
TXN008336,CUST4448,2025-06-16 09:09:11,BY,AO,973.77,USD,Parks-Schneider
TXN008337,CUST7177,2025-03-19 02:02:59,MD,TJ,19169.37,USD,Cox LLC
TXN008338,CUST4837,2025-05-08 18:34:35,BT,BW,847.2,USD,"Lewis, Briggs and Cooper"
TXN008339,CUST3695,2025-09-06 00:21:17,MK,LC,15797.14,USD,Palmer PLC
TXN008340,CUST3147,2025-03-02 19:27:36,LI,BR,9505.08,USD,"Walker, Castillo and Dudley"
TXN008341,CUST5061,2025-04-22 11:20:11,KI,AG,5847.67,USD,Phillips-Parker
TXN008342,CUST8230,2025-08-29 17:33:49,NG,MT,420.8,USD,Morris PLC
TXN008343,CUST7231,2025-01-30 20:55:31,AD,KI,10043.61,USD,"Williams, Hogan and Williams"
TXN008344,CUST5083,2025-08-03 02:02:32,NE,AD,13543.16,USD,Patel-Ferguson
TXN008345,CUST2377,2025-02-28 09:11:43,VA,NE,6365.08,USD,Gallagher LLC
TXN008346,CUST6072,2025-05-16 15:10:28,NO,SD,4378.38,USD,Smith Ltd
TXN008347,CUST1978,2025-05-01 21:16:58,LA,HR,13416.72,USD,Boone and Sons
TXN008348,CUST9671,2025-01-22 18:10:57,AE,CN,13905.24,USD,Silva-Fuller
TXN008349,CUST6290,2025-07-03 11:05:15,AM,SD,10917.09,USD,Miller and Sons
TXN008350,CUST5710,2025-02-25 21:23:16,IL,SO,1123.0,USD,Miller-Martinez
TXN008351,CUST6311,2025-04-15 18:39:44,PT,MZ,16999.62,USD,Bass LLC
TXN008352,CUST3417,2025-01-23 06:38:05,BW,BS,13653.66,USD,Martinez-Sawyer
TXN008353,CUST1361,2025-08-27 16:31:10,BD,BY,344.9,USD,Reynolds-Nguyen
TXN008354,CUST3278,2025-08-19 12:56:19,KM,SI,4317.06,USD,Wilson-Jimenez
TXN008355,CUST1805,2025-06-12 22:26:23,CG,LK,18562.51,USD,Oconnor-Sosa
TXN008356,CUST9479,2025-02-07 08:53:44,CM,BI,13504.1,USD,Taylor-Foster
TXN008357,CUST6004,2025-05-01 18:18:20,TT,TG,11604.02,USD,"Perry, Tapia and Jackson"
TXN008358,CUST2122,2025-01-03 13:49:06,PT,LB,13960.6,USD,Clark-Williams
TXN008359,CUST5116,2025-06-17 12:56:19,MV,MN,11477.85,USD,Thomas-Brown
TXN008360,CUST7684,2025-07-23 08:28:15,IT,CR,1311.26,USD,Garcia-Mitchell
TXN008361,CUST8451,2025-08-20 11:28:30,SZ,ZM,5474.38,USD,Lyons-Williams
TXN008362,CUST6368,2025-06-28 15:36:22,SC,FM,9263.42,USD,Carlson Group
TXN008363,CUST6072,2025-01-17 01:41:53,EC,CM,8422.37,USD,Green LLC
TXN008364,CUST4116,2025-06-24 03:07:26,SL,AG,4534.56,USD,"Haley, Evans and Gonzalez"
TXN008365,CUST7927,2025-01-06 22:22:28,BI,LC,2256.66,USD,Deleon and Sons
TXN008366,CUST6842,2025-06-12 06:49:15,LR,AR,17519.45,USD,Martin-Olson
TXN008367,CUST7952,2025-04-18 08:18:21,AR,BR,6339.17,USD,"Garrison, Ward and Medina"
TXN008368,CUST2745,2025-04-07 08:53:23,IT,CO,8649.04,USD,"Rodriguez, Patel and Powell"
TXN008369,CUST4837,2025-02-06 01:59:59,TW,TZ,16140.76,USD,Booth-Schroeder
TXN008370,CUST4199,2025-05-16 23:37:42,BO,CL,11242.07,USD,"Yates, Johnson and James"
TXN008371,CUST5454,2025-04-03 15:10:24,AZ,VE,79.93,USD,"Allen, Rosales and Johnson"
TXN008372,CUST2814,2025-06-06 23:22:47,BG,HR,13862.36,USD,"Vance, Mccormick and Nelson"
TXN008373,CUST4500,2025-01-08 01:19:33,SN,AU,10229.97,USD,"Young, Mann and Solis"
TXN008374,CUST9958,2025-08-19 15:24:02,SK,KP,9495.72,USD,"Guerra, Harper and Howard"
TXN008375,CUST7964,2025-03-03 07:12:23,KE,SB,1684.53,USD,"Morales, Miller and Glenn"
TXN008376,CUST9931,2025-03-21 06:25:28,KN,CV,16360.41,USD,"Espinoza, Thompson and Chaney"
TXN008377,CUST1241,2025-04-16 14:12:12,AD,MV,2677.37,USD,Perez-Gallagher
TXN008378,CUST4654,2025-03-26 15:44:18,QA,MZ,15083.78,USD,"Campbell, Farmer and Collins"
TXN008379,CUST2257,2025-06-01 02:44:51,KW,VN,18994.83,USD,Scott-Mcpherson
TXN008380,CUST2122,2025-04-03 08:32:22,DK,GW,455.52,USD,Suarez Inc
TXN008381,CUST3042,2025-06-11 15:46:17,PY,LA,1895.25,USD,Delacruz PLC
TXN008382,CUST6882,2025-03-24 04:29:23,MK,DK,5807.12,USD,Hill Inc
TXN008383,CUST9937,2025-07-04 22:25:06,TN,NZ,14141.98,USD,"Solis, Griffith and French"
TXN008384,CUST4980,2025-06-03 05:19:46,RU,SD,15198.7,USD,"Stone, Chavez and Ray"
TXN008385,CUST1896,2025-04-04 13:54:38,TD,MG,12363.1,USD,"Banks, Roberts and Salazar"
TXN008386,CUST5012,2025-03-05 08:09:38,SL,CO,1110.22,USD,Le-Vargas
TXN008387,CUST6508,2025-06-25 00:48:03,NI,CF,17112.94,USD,"Heath, Hall and Kramer"
TXN008388,CUST6508,2025-02-01 05:56:22,CM,MX,17707.58,USD,Lutz-Roberts
TXN008389,CUST6207,2025-05-08 22:49:50,MM,LK,9713.67,USD,"Bryan, Hernandez and Bowers"
TXN008390,CUST1874,2025-01-25 08:22:47,ML,SO,14209.09,USD,Ferguson-Parker
TXN008391,CUST5226,2025-04-22 14:08:37,SL,JO,10832.38,USD,"Edwards, Collins and Vega"
TXN008392,CUST5147,2025-08-29 12:03:54,ET,PE,1062.33,USD,"Lewis, Erickson and Sullivan"
TXN008393,CUST5204,2025-06-10 18:41:26,GY,LU,4017.24,USD,Simmons LLC
TXN008394,CUST7964,2025-06-02 19:33:16,PL,PL,11547.08,USD,Mitchell Ltd
TXN008395,CUST6798,2025-07-01 12:58:20,CV,JM,1363.45,USD,Jenkins-White
TXN008396,CUST5718,2025-08-06 18:11:15,GW,UZ,4564.49,USD,Johnson-Andrade
TXN008397,CUST4704,2025-07-19 05:46:22,PW,MX,8689.1,USD,Stanley and Sons
TXN008398,CUST7945,2025-02-15 20:44:11,EE,TN,3660.35,USD,"Thomas, Hess and Collier"
TXN008399,CUST5331,2025-01-31 09:41:30,DM,GT,7072.99,USD,Bradford-Mayo
TXN008400,CUST5473,2025-01-22 09:36:02,CI,CR,11099.43,USD,Bush-Rodriguez
TXN008401,CUST3393,2025-04-16 06:17:40,TN,IE,13745.51,USD,"Carey, Mayo and Morgan"
TXN008402,CUST6209,2025-05-16 20:57:39,KG,DZ,17171.55,USD,"Dawson, Rose and Lee"
TXN008403,CUST3368,2025-01-25 15:04:22,SB,EE,458.92,USD,"Jackson, West and James"
TXN008404,CUST9775,2025-01-08 21:11:38,SK,TW,11349.63,USD,"Brown, Taylor and Hawkins"
TXN008405,CUST9197,2025-04-02 21:24:32,NI,CN,19903.21,USD,"Rogers, Reyes and Moore"
TXN008406,CUST2078,2025-02-21 16:12:23,PH,IL,14162.3,USD,Nichols and Sons
TXN008407,CUST3393,2025-07-23 23:11:23,VC,VA,14469.61,USD,Vazquez LLC
TXN008408,CUST3071,2025-05-13 20:56:38,VN,AZ,7763.55,USD,Price LLC
TXN008409,CUST5016,2025-08-21 15:40:26,GR,ZA,18796.99,USD,Tate and Sons
TXN008410,CUST1224,2025-08-16 20:25:58,NO,GA,6398.77,USD,Park Ltd
TXN008411,CUST6571,2025-06-28 01:22:18,MW,TT,12952.26,USD,Bernard-Klein
TXN008412,CUST7461,2025-01-26 00:37:11,HT,BO,13988.9,USD,Ortiz Group
TXN008413,CUST6311,2025-03-23 23:24:29,MG,TJ,15703.42,USD,"Berry, Anderson and Burgess"
TXN008414,CUST7568,2025-05-15 02:44:40,MT,BF,1840.74,USD,"Fowler, Ramsey and Bell"
TXN008415,CUST8994,2025-09-10 23:40:12,BO,NI,12787.46,USD,Garcia Inc
TXN008416,CUST1974,2025-01-17 05:54:38,YE,ET,11511.43,USD,"Webb, Stephens and Singleton"
TXN008417,CUST6549,2025-05-05 18:58:48,MA,DZ,10665.19,USD,Jensen-Rodriguez
TXN008418,CUST6935,2025-08-28 15:33:31,FR,BJ,8734.61,USD,"Carroll, Williams and Long"
TXN008419,CUST7500,2025-07-01 15:57:12,TT,SO,15729.99,USD,"Newman, Lam and Williams"
TXN008420,CUST5927,2025-03-04 20:46:45,HN,PS,15202.18,USD,"Chambers, Ramirez and Poole"
TXN008421,CUST6215,2025-06-29 09:12:06,SL,VC,19593.34,USD,"Black, Moore and Brown"
TXN008422,CUST7015,2025-04-14 14:04:38,SR,GT,6752.89,USD,Vaughn-Chen
TXN008423,CUST9064,2025-08-18 03:52:37,BD,GE,3595.16,USD,Pruitt-Mckinney
TXN008424,CUST4968,2025-08-07 00:49:18,KZ,BY,4036.1,USD,Cameron Ltd
TXN008425,CUST2371,2025-04-27 22:48:57,AL,KG,9732.38,USD,Simmons-Lopez
TXN008426,CUST2403,2025-07-08 02:36:15,CY,DE,7485.36,USD,"Fowler, Brown and Gibson"
TXN008427,CUST5474,2025-04-27 02:03:05,HR,SL,1725.8,USD,"Steele, Thomas and Calderon"
TXN008428,CUST3602,2025-04-21 02:23:26,PK,MA,12836.96,USD,Decker-Riley
TXN008429,CUST7680,2025-02-14 13:30:20,BZ,GA,6704.84,USD,Richardson Ltd
TXN008430,CUST1188,2025-05-02 17:28:57,CZ,MT,15567.64,USD,"White, Jones and Webb"
TXN008431,CUST7351,2025-06-15 09:14:42,CY,AO,15806.68,USD,Garner Inc
TXN008432,CUST8761,2025-08-09 15:48:45,CA,NL,18657.97,USD,Crosby Ltd
TXN008433,CUST5911,2025-05-16 01:41:24,BG,VA,14425.8,USD,Martin-Beltran
TXN008434,CUST5927,2025-01-02 01:44:38,CV,EE,4700.45,USD,"Gonzalez, Cruz and Stevens"
TXN008435,CUST4433,2025-02-11 10:48:52,DE,BF,18992.74,USD,Gonzales and Sons
TXN008436,CUST7694,2025-08-14 22:15:44,SE,FJ,1216.25,USD,Gregory LLC
TXN008437,CUST5252,2025-08-24 19:04:44,SE,SB,14725.48,USD,Guerra-Smith
TXN008438,CUST1541,2025-04-09 23:18:14,BG,BI,2211.78,USD,Bradford-Washington
TXN008439,CUST4511,2025-09-02 15:33:19,TM,LV,15488.43,USD,Baker Ltd
TXN008440,CUST5982,2025-01-04 18:20:14,TV,MV,7304.56,USD,Martin and Sons
TXN008441,CUST8112,2025-09-05 23:45:06,TR,SE,18500.08,USD,"Taylor, Tucker and Kennedy"
TXN008442,CUST4017,2025-01-08 21:10:58,IE,MU,8880.79,USD,"Hall, Diaz and Kaiser"
TXN008443,CUST2503,2025-06-08 06:55:07,LR,SD,14012.86,USD,"Webb, Stephenson and Mays"
TXN008444,CUST8230,2025-07-10 16:09:49,GD,JM,4342.57,USD,"Woods, Anderson and Zimmerman"
TXN008445,CUST2659,2025-07-16 07:09:29,SO,BB,19113.05,USD,Mathis-Edwards
TXN008446,CUST9064,2025-03-13 21:03:53,PH,AT,9610.73,USD,"Blankenship, Rodriguez and Day"
TXN008447,CUST7679,2025-04-13 04:50:57,MY,GR,19232.84,USD,Wong Group
TXN008448,CUST3393,2025-01-08 07:04:38,GA,SR,12577.58,USD,Adams LLC
TXN008449,CUST6928,2025-06-20 15:34:43,LU,SR,11890.64,USD,"Gardner, Davis and Walker"
TXN008450,CUST8322,2025-07-15 23:37:35,LU,RU,8101.17,USD,"Valenzuela, Lee and Jensen"
TXN008451,CUST9976,2025-05-18 13:27:25,TL,MV,2438.11,USD,Page-Jones
TXN008452,CUST9880,2025-03-04 01:06:05,CH,VC,14170.99,USD,Howard Inc
TXN008453,CUST3031,2025-05-11 18:27:34,LB,DK,12389.9,USD,Peterson-Hansen
TXN008454,CUST5203,2025-06-21 16:00:59,NI,BA,9341.72,USD,Valencia PLC
TXN008455,CUST8761,2025-06-17 10:25:19,TJ,AT,7263.14,USD,Webster-Kim
TXN008456,CUST2550,2025-02-25 07:44:10,GH,BD,9794.87,USD,Hernandez-Carter
TXN008457,CUST7306,2025-03-02 02:45:45,NO,VN,1124.8,USD,Petty PLC
TXN008458,CUST3647,2025-04-05 23:51:28,TH,SA,6568.04,USD,"Roberts, Stevens and Alvarez"
TXN008459,CUST7015,2025-03-31 20:20:32,HN,CF,12703.3,USD,Delacruz Inc
TXN008460,CUST8765,2025-08-17 01:48:48,EC,BH,10063.48,USD,"Davis, Landry and Mercer"
TXN008461,CUST4832,2025-08-31 11:19:11,YE,CA,10010.82,USD,"Todd, Cole and Ware"
TXN008462,CUST9596,2025-02-26 01:54:06,HT,MZ,12720.14,USD,"Ortiz, Boone and Mclaughlin"
TXN008463,CUST5116,2025-09-07 16:38:20,AR,MN,12775.13,USD,Berry-Garrett
TXN008464,CUST8172,2025-01-27 17:15:24,SO,BE,12291.19,USD,Kelley-York
TXN008465,CUST1175,2025-06-12 04:26:12,TN,EC,298.77,USD,Contreras Group
TXN008466,CUST5927,2025-03-11 20:44:48,BN,LS,15576.6,USD,Moore-Mendez
TXN008467,CUST8799,2025-01-24 23:48:08,EC,MD,16119.52,USD,"Hines, Weaver and Roberts"
TXN008468,CUST2377,2025-01-17 23:55:32,EE,IR,6900.1,USD,Black Inc
TXN008469,CUST7590,2025-09-01 21:43:14,DO,MX,10995.56,USD,Tapia-Pena
TXN008470,CUST7026,2025-09-07 05:24:35,PG,PK,5622.29,USD,Mcdaniel Ltd
TXN008471,CUST1555,2025-08-12 13:35:12,MC,CF,10935.21,USD,Ochoa Ltd
TXN008472,CUST6776,2025-04-22 08:15:29,BR,NI,12736.39,USD,Shea-Smith
TXN008473,CUST1398,2025-03-03 13:15:39,US,SN,11971.92,USD,Walsh LLC
TXN008474,CUST4002,2025-05-06 07:06:27,PS,SY,5469.04,USD,"Smith, Romero and Miller"
TXN008475,CUST9986,2025-05-11 07:51:27,NR,TZ,15621.34,USD,Young Group
TXN008476,CUST1182,2025-06-06 14:07:22,BJ,HN,6178.84,USD,"Larson, Leach and Wilson"
TXN008477,CUST6560,2025-06-01 15:49:36,MN,BF,3957.72,USD,Graham Inc
TXN008478,CUST9479,2025-07-29 13:32:56,MY,QA,1694.7,USD,Schneider-Chang
TXN008479,CUST7357,2025-02-10 00:08:30,PT,IR,16823.87,USD,Davis Ltd
TXN008480,CUST3728,2025-06-12 00:08:38,AD,UG,18487.08,USD,"Nielsen, Fry and Garcia"
TXN008481,CUST1694,2025-02-06 15:56:28,LA,BW,12110.33,USD,Robinson Inc
TXN008482,CUST1369,2025-01-16 02:04:11,PL,CO,16917.1,USD,Green PLC
TXN008483,CUST2052,2025-08-20 10:45:04,MM,ST,19210.29,USD,Schmidt-Bender
TXN008484,CUST3254,2025-01-27 09:14:22,TW,VA,312.9,USD,Cox-Johnson
TXN008485,CUST8765,2025-04-21 10:08:21,LC,BS,13804.74,USD,Bryan-Diaz
TXN008486,CUST2909,2025-07-17 01:41:59,TT,NO,11236.78,USD,"Martin, Rowland and Brooks"
TXN008487,CUST7009,2025-01-18 22:00:22,VA,EC,9351.33,USD,Lindsey and Sons
TXN008488,CUST3647,2025-08-11 14:48:01,ZM,BE,2879.6,USD,"Decker, Gates and Page"
TXN008489,CUST5368,2025-01-18 16:33:15,PA,CZ,2212.26,USD,Wright Group
TXN008490,CUST2655,2025-04-13 09:49:41,BN,JM,13372.91,USD,"Baker, Franklin and Caldwell"
TXN008491,CUST4264,2025-02-17 21:07:45,BO,SC,17477.26,USD,Baker Group
TXN008492,CUST7228,2025-06-17 13:04:20,TT,UG,11953.39,USD,"Ellis, Guzman and Mcintyre"
TXN008493,CUST3956,2025-04-15 20:28:17,TT,SO,4323.61,USD,"Hunter, Arnold and Medina"
TXN008494,CUST4411,2025-02-10 08:54:28,MT,UZ,13488.08,USD,"Howard, Burns and Brown"
TXN008495,CUST9958,2025-03-28 00:51:10,PK,IT,5915.68,USD,"Lewis, Sanchez and Mcbride"
TXN008496,CUST5814,2025-09-06 00:36:33,LS,TN,19667.97,USD,Holmes Ltd
TXN008497,CUST7231,2025-07-04 19:07:13,CI,HN,19652.05,USD,Cook-Howell
TXN008498,CUST5316,2025-02-11 01:45:50,SE,PK,14924.72,USD,Cooper Inc
TXN008499,CUST3978,2025-08-26 19:20:29,MC,VU,11827.35,USD,"Grimes, Bolton and Peterson"
TXN008500,CUST2602,2025-05-16 09:28:35,PH,AF,12185.89,USD,"Schultz, Montgomery and Hart"
TXN008501,CUST8415,2025-06-11 10:41:39,CZ,CN,6172.59,USD,"Hawkins, Hughes and Rivera"
TXN008502,CUST8322,2025-01-03 22:30:10,PA,TV,3579.36,USD,"Chang, Shepherd and Nicholson"
TXN008503,CUST3623,2025-01-09 09:54:10,CV,AR,7096.42,USD,Boone Ltd
TXN008504,CUST4858,2025-02-01 01:17:26,PA,ES,19413.59,USD,Davis and Sons
TXN008505,CUST4832,2025-08-18 12:43:07,NA,UA,11341.85,USD,Arias-Davis
TXN008506,CUST8717,2025-04-15 04:32:38,LB,UY,2051.73,USD,Vasquez Ltd
TXN008507,CUST7358,2025-04-18 20:57:14,MR,TM,2242.35,USD,Ewing Group
TXN008508,CUST7420,2025-05-02 20:04:00,MX,SI,7184.62,USD,Booker LLC
TXN008509,CUST2257,2025-05-28 02:59:50,CD,ST,14176.18,USD,Marks-Burke
TXN008510,CUST5474,2025-01-03 15:52:46,IT,LC,17996.67,USD,Coleman-Briggs
TXN008511,CUST6442,2025-07-05 02:56:22,CV,RO,11129.03,USD,Young-Gomez
TXN008512,CUST3880,2025-05-21 23:39:36,MW,AT,9570.88,USD,Hicks-Hicks
TXN008513,CUST6347,2025-06-03 13:47:26,GE,TH,15128.59,USD,Hughes-Friedman
TXN008514,CUST1119,2025-05-01 22:34:58,PS,SN,4431.76,USD,"Snyder, Ramos and Taylor"
TXN008515,CUST9716,2025-05-25 01:53:10,PH,LK,164.57,USD,Hunt-Delacruz
TXN008516,CUST9287,2025-08-02 16:04:04,RS,KM,10529.52,USD,Howard-Meyer
TXN008517,CUST1896,2025-08-09 03:43:21,KI,RU,451.9,USD,Garcia-Jones
TXN008518,CUST5204,2025-08-20 16:57:04,BW,GA,15786.2,USD,Nguyen-Montoya
TXN008519,CUST2272,2025-04-09 19:12:13,TD,AL,2601.98,USD,Brown-Baker
TXN008520,CUST1682,2025-08-21 02:03:16,GY,LV,8434.23,USD,"Smith, Jones and Howard"
TXN008521,CUST4199,2025-07-07 23:28:45,ZA,MU,16942.27,USD,"Fernandez, Torres and Jones"
TXN008522,CUST2655,2025-02-15 23:25:29,LV,PY,8835.48,USD,Nelson Group
TXN008523,CUST5802,2025-03-19 16:46:24,CO,CZ,5007.12,USD,Dean-Sellers
TXN008524,CUST6368,2025-07-21 01:45:42,VE,AF,14804.19,USD,"May, Walter and Wright"
TXN008525,CUST1744,2025-06-25 10:58:51,ES,CG,4800.59,USD,Hubbard PLC
TXN008526,CUST7568,2025-05-23 08:47:12,BG,SY,3929.56,USD,Peterson-Moore
TXN008527,CUST1805,2025-08-11 19:52:06,DK,SV,12827.05,USD,Nolan Ltd
TXN008528,CUST8230,2025-04-28 06:07:29,KG,SM,15035.72,USD,Hamilton LLC
TXN008529,CUST4781,2025-04-10 09:41:36,CA,KI,11809.8,USD,Murphy-Thompson
TXN008530,CUST3168,2025-02-11 03:33:26,OM,MG,3780.83,USD,Young Inc
TXN008531,CUST9894,2025-05-10 03:34:50,BN,CD,2673.34,USD,Lynn Ltd
TXN008532,CUST5337,2025-07-17 14:03:27,KW,SR,6853.15,USD,Gregory-Jennings
TXN008533,CUST7306,2025-01-30 13:53:16,JM,ME,15229.47,USD,"Brady, Fox and Perez"
TXN008534,CUST3031,2025-04-02 22:31:01,SB,MX,1870.4,USD,Taylor LLC
TXN008535,CUST4601,2025-03-14 13:33:44,MM,FR,13315.6,USD,"Sanders, Morris and Gentry"
TXN008536,CUST8638,2025-07-23 05:24:26,MG,TM,8641.78,USD,Middleton LLC
TXN008537,CUST8708,2025-04-23 08:45:48,BJ,GH,8406.64,USD,Singh-Johnson
TXN008538,CUST7302,2025-05-23 23:13:35,GN,ZM,16851.51,USD,Reid-Hayes
TXN008539,CUST8927,2025-02-02 11:18:53,KR,CU,10071.51,USD,"Warner, Bell and French"
TXN008540,CUST5426,2025-01-31 14:33:34,AO,LS,12982.67,USD,"Gomez, Mahoney and Moon"
TXN008541,CUST2117,2025-05-06 07:50:09,MR,PG,15993.09,USD,King Group
TXN008542,CUST9197,2025-02-12 21:36:04,DE,PT,19443.66,USD,Carr PLC
TXN008543,CUST3452,2025-02-28 00:39:35,NZ,MK,3816.11,USD,"Mclaughlin, Smith and Hurst"
TXN008544,CUST4433,2025-05-18 04:38:00,BF,MA,4696.56,USD,"Lopez, Willis and Payne"
TXN008545,CUST5086,2025-05-20 09:40:19,CN,CA,19865.64,USD,"Rivera, Davis and Cordova"
TXN008546,CUST5734,2025-06-20 10:29:51,NZ,SV,11308.36,USD,Phillips LLC
TXN008547,CUST9305,2025-03-12 00:03:37,GW,MC,18233.87,USD,"Peterson, Gray and Perry"
TXN008548,CUST3417,2025-07-21 14:47:44,ZA,TT,10335.83,USD,Short Group
TXN008549,CUST5337,2025-07-16 16:16:17,BF,LR,17748.99,USD,Patel Ltd
TXN008550,CUST1341,2025-05-25 05:02:46,AR,LT,11281.51,USD,Brooks-Bender
TXN008551,CUST8648,2025-04-08 01:57:23,GW,VC,3015.56,USD,Alvarez LLC
TXN008552,CUST5258,2025-05-09 16:21:36,NE,RW,19756.16,USD,Davis-Wright
TXN008553,CUST3975,2025-02-28 09:28:42,SR,FR,16100.16,USD,Black-Williams
